15957
2423
32170
54100
33260
44660
21600
17895
32850
304350
40500
43780
156000
41000
63060
138400
42130
3350
35350
56235
2107
2064
22795
27995
38260
45330
26380
43900
25020
2000
2000
23160
35380
45800
32785
32480
34735
2000
15845
16299
38850
126100
78300
22845
27777
2000
2000
47850
31640
33450
33850
69900
41395
38350
44350
23910
54145
41620
117500
41890
32050
39505
23835
25215
24780
28950
14180
30600
22240
23725
14315
88435
15995
18290
34760
4191
27400
2000
28780
23595
37395
24475
27965
52690
3360
54200
81300
20910
2960
28070
98995
111200
73905
30195
20165
16470
23845
30975
23280
3269
46845
2251
24495
41800
21965
2034
29990
23400
50640
2033
31995
44540
24950
45750
25850
250000
117530
26895
2000
26015
19850
19349
47600
2000
26275
37600
28205
2000
29575
35895
14977
39580
54800
3192
45850
37595
28565
2000
39255
20340
25995
22340
32760
2000
443800
24995
31025
2000
20755
21495
20135
42580
46030
21270
65800
25145
27850
2000
24075
21450
40930
37030
24985
3420
32950
35595
31430
195895
29990
75195
20095
24890
18500
33570
2000
30135
43995
2773
51315
45120
15620
52055
29495
38020
26595
82305
31065
35330
10775
302695
36600
42145
28700
33570
29750
38100
26245
2000
2000
20390
17284
26555
22595
98900
49470
38890
26510
26985
58395
2762
24280
26695
24599
43800
51935
30045
34480
29230
318990
26825
30995
23005
2462
2000
32670
32100
30460
209600
25885
36300
2000
139900
42250
26065
41670
98400
20250
36760
184105
33955
21945
2000
21950
73900
57400
40650
24795
23430
41050
22755
35799
20645
170829
31700
22270
72150
21465
23035
38085
2920
29060
16895
21495
130000
56425
19595
39030
30780
26490
209990
30709
21345
24895
46110
189350
39780
37400
21225
2242
23975
35830
25745
24195
29580
2000
22935
18890
53680
33380
52050
21140
12480
40535
27600
2000
2000
63770
55700
38995
25380
33250
47000
2896
52700
14130
2187
18690
26200
32730
36365
2540
480000
84800
11990
32210
20595
52835
38600
57600
2000
37495
36555
2000
35750
44015
26819
27100
14795
45550
69900
13680
62915
44295
2000
98500
29350
42600
29595
34500
50450
40290
24195
71695
18600
22140
64300
37650
45150
31115
2000
44195
53500
41590
2382
21540
31500
41150
23030
27770
51730
34965
35775
375000
26840
27900
27510
60685
20495
42600
3220
26850
16995
30875
24195
22145
26800
2681
13799
31317
17395
22795
23495
2883
42550
65400
45270
92400
42650
51700
26795
30490
32385
13699
22325
180535
2000
39650
212800
2000
26290
56950
25995
31950
39600
37250
2000
31810
26295
2547
2000
43350
38795
198190
23710
37070
27550
25599
19290
25595
44400
29400
25795
34950
29095
37580
2000
44050
31625
2168
153000
58800
68965
50000
31125
23245
13990
25830
27410
22695
24540
211525
31795
43585
38900
32300
53600
75695
2000
34830
75200
43000
19940
103900
18895
23490
32320
3012
26590
29395
40065
47625
20420
52000
51435
37305
219850
2000
63600
2000
59400
20500
36795
21035
18000
50280
41835
22595
52500
46950
34050
36870
29900
43530
38160
31640
25565
56495
22195
54300
39600
28210
42795
2000
17890
2000
26665
28695
27245
29945
2000
2000
48750
21595
31365
38635
23210
22885
55285
40440
22435
17330
70950
26970
2000
17755
109990
30195
18999
50050
21495
28555
31790
2000
24900
2702
17820
12895
2377
29725
41650
2000
46570
35900
29585
2699
26320
33165
33360
28060
19275
20335
118400
29450
37000
2905
19999
2433
26950
52000
2430
20545
19575
19730
28255
61350
21665
29830
2000
29140
82800
27030
35080
33790
20835
28700
20195
26310
14949
2891
43550
89995
15570
27775
35825
30115
15580
21580
32030
24195
291900
31330
2000
74850
191900
30500
60900
4556
2000
34375
27290
35750
31620
38455
34999
33920
46830
34600
48920
111900
37300
36480
15995
42770
28195
46050
